source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,.....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....,2/18/2020 12:58,11305,47003,FALSE,1.22975E+18
Twitter for iPhone,.....would order a new trial I’m not so sure about Judge Jackson I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends,2/18/2020 12:58,10718,44298,FALSE,1.22975E+18
Twitter for iPhone,“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury whose also a lawyer by the way. ‘Madam foreperson your a lawyer you have a duty an affirmative obligation to reveal to us when we selected you the.....,2/18/2020 12:58,19055,76443,FALSE,1.22975E+18
Twitter for iPhone,RT @XfinityRacing: You didn't think we were getting through this without the Big One right? #DAYTONA500 https://t.co/DKyXLKNUky,2/18/2020 4:11,4112,0,TRUE,1.22962E+18
Twitter for iPhone,RT @NASCARONFOX: Here is the final lap of the Daytona 500 in which Ryan Newman's car was flipped at the line. We will continue to keep yo…,2/18/2020 4:08,16942,0,TRUE,1.22962E+18
Twitter for iPhone,RT @NASCAR: https://t.co/euuHYxPHxj,2/18/2020 4:03,41229,0,TRUE,1.22962E+18
Twitter for iPhone,Thank you Clint! https://t.co/MTYAIiilna,2/18/2020 4:01,19636,126282,FALSE,1.22962E+18
Twitter for iPhone,RT @Jim_Jordan: The “Whistleblower” who started the impeachment sham was biased against the President worked with Joe Biden and met with…,2/18/2020 4:00,24132,0,TRUE,1.22962E+18
Twitter for iPhone,Praying for Ryan Newman a great and brave @NASCAR driver! #PrayingForRyan,2/18/2020 3:12,28615,163830,FALSE,1.2296E+18
Twitter for iPhone,....ever. Had to rebuild our military which was totally depleted. Fed Rate UP taxes and regulations WAY DOWN. If Dems won in 2016 the USA would be in big economic (Depression?) &amp; military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!,2/17/2020 23:40,24905,110519,FALSE,1.22955E+18
Twitter for iPhone,Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression despite Zero Fed Rate &amp; MASSIVE quantitative easing. NOW best jobs numbers....,2/17/2020 23:40,45394,195190,FALSE,1.22955E+18
Twitter for iPhone,https://t.co/MQWM6Y9c4D,2/17/2020 21:32,27288,105280,FALSE,1.22952E+18
Twitter for iPhone,Completion of the Daytona 500 on Fox Network now. Enjoy!,2/17/2020 21:25,12870,89712,FALSE,1.22952E+18
Twitter for iPhone,RT @realDonaldTrump: #DAYTONA500 https://t.co/fT8L0EZqXh,2/17/2020 15:30,60421,0,TRUE,1.22943E+18
Twitter for iPhone,“They tried to Impeach the President eight times before this last Impeachment trial that we went through. In Arizona people are tired of their obstruction their investigations and their Impeachments. They want them to get to work.” @SenMcSallyAZ  @foxandfriends  Thanks Martha,2/17/2020 15:13,23102,103528,FALSE,1.22942E+18
Twitter for iPhone,HAPPY PRESIDENT’S DAY!,2/17/2020 14:16,47678,364909,FALSE,1.22941E+18
Twitter for iPhone,RT @CBSNews: Trump praised pure American glory at Daytona 500 before taking lap in The Beast https://t.co/PkbYRCQIsB https://t.co/HYCfm…,2/17/2020 14:01,7278,0,TRUE,1.22941E+18
Twitter for iPhone,RT @NASCAR: The President of the United States gives the command for the 2020 #DAYTONA500. https://t.co/YJgX6vwmon,2/17/2020 14:01,17751,0,TRUE,1.22941E+18
Twitter for iPhone,RT @meridithmcgraw: Scenes from President Trump’s visit to Daytona 500 https://t.co/CbbXtjgvRA,2/17/2020 14:00,7325,0,TRUE,1.22941E+18
Twitter for iPhone,RT @JenniferJJacobs: Trump gave remarks at the Daytona 500 pre-race ceremony stood on the track for the national anthem and prayer and ga…,2/17/2020 13:59,6601,0,TRUE,1.2294E+18
Twitter for iPhone,RT @SharylAttkisson: Trump makes presidential history at Daytona 500 race https://t.co/PS2Lxd3Szp https://t.co/aBXvvm1jvF,2/17/2020 13:53,7557,0,TRUE,1.2294E+18
Twitter for iPhone,#DAYTONA500 https://t.co/fT8L0EZqXh,2/17/2020 0:42,60421,275233,FALSE,1.2292E+18
Twitter for iPhone,Last week the Fake News said that a section of our powerful under construction Southern Border Wall “fell over” trying to make it sound terrible except the reason was that the concrete foundation was just poured &amp; soaking wet when big winds kicked in. Quickly fixed “forever”.,2/16/2020 17:11,31622,161316,FALSE,1.22909E+18
Twitter for iPhone,Getting ready to go to the Daytona 500. Will be GREAT!,2/16/2020 15:25,26061,194145,FALSE,1.22906E+18
Twitter for iPhone,RT @SenatorTimScott: Joined @cvpayne on @FoxBusiness this afternoon to talk about how my Opportunity Zones are working across the nation fo…,2/15/2020 22:53,8768,0,TRUE,1.22881E+18
Twitter for iPhone,RT @senatemajldr: Senate Democrats spent years saying “when it comes to Iran we should never take the military option off the table.”But…,2/15/2020 22:53,13160,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenToddYoung: As the latest #jobs report shows – tax relief regulatory reform and trade deals like #USMCA are fueling our economy &amp; p…,2/15/2020 22:53,7501,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenJohnThune: While Dems continue to peddle their socialist fantasies GOP economic policies have made life better for Americans.And…,2/15/2020 22:52,8990,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: Our booming economy is drawing Americans off the sidelines and BACK TO WORK at the highest rate in 30 years!  ✅ More Jobs…,2/15/2020 22:52,7151,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenJoniErnst: With 225000 jobs created last month alone the U.S. economy is continuing to fire on all cylinders! https://t.co/T3q907W…,2/15/2020 22:52,7075,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenJohnThune: Thanks to GOP economic policies more Americans are working &amp; the economy is thriving. While the larger economy continue…,2/15/2020 22:52,5392,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: Chairman @SenJohnBarrasso:60% of Americans say they are financially better off now than they were a year ago.And over 70…,2/15/2020 22:51,6856,0,TRUE,1.22881E+18
Twitter for iPhone,RT @senatemajldr: #OnThisDay in 1809 Kentucky native Abraham Lincoln was born. Join me in celebrating the life of our 16th president. http…,2/15/2020 22:51,5507,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: On the Senate Floor Chairman @SenJohnBarrasso:A Socialist is now the front-runner for the Democrat nomination for preside…,2/15/2020 22:51,6215,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: ʀᴇᴍɪɴᴅᴇʀIn killing Soleimani @realdonaldtrump eliminated a terrorist mastermind who had been responsible for more America…,2/15/2020 22:50,6476,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: This February we celebrate #BlackHistoryMonth to honor the successes contributions and advancements of African Americans…,2/15/2020 22:50,3668,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenRickScott: Florida’s African American community has made everlasting contributions to our state’s past present and future. Togeth…,2/15/2020 22:50,3838,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: While Democrats fumble around a BLUE-COLLAR BOOM continues!WATCH: https://t.co/33YErQvDPw,2/15/2020 22:45,5788,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenJohnBarrasso: Economic freedom and free markets: Those are the engines of our economy. Socialism is an enemy of our economy. I think…,2/15/2020 22:45,5075,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenRubioPress: Human trafficking remains an urgent human rights crisis and we must work together to #EndIt for good. Sen. Rubio joins t…,2/15/2020 22:45,4812,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenMcSallyAZ: Over 60% of Americans feel optimistic about the economy &amp; the future. The economic boom under @POTUS is real. https://t.c…,2/15/2020 22:44,5733,0,TRUE,1.22881E+18
Twitter for iPhone,RT @senatemajldr: In order to politically attack one President they do not like Washington Democrats proved willing to attack our underlyi…,2/15/2020 22:44,13680,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: American workers are WINNING and the numbers prove it.See for yourself! 👇 https://t.co/dFQfaMYXQC,2/15/2020 22:44,4030,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateGOP: → Over 7 million new jobs→ 50-year low unemployment→ Wages continue to riseNo wonder Democrats are struggling to expla…,2/15/2020 22:44,4872,0,TRUE,1.22881E+18
Twitter for iPhone,RT @ChuckGrassley: The Senate is back to wrk for the American ppl This wk 4 district court judges nominated by @realDonaldTrump were confir…,2/15/2020 22:43,7113,0,TRUE,1.22881E+18
Twitter for iPhone,RT @SenateRPC: Almost a month ago the Senate passed and @POTUS signed #USMCA. This agreement brought our country’s trade into the 21st c…,2/15/2020 22:43,4150,0,TRUE,1.22881E+18
Twitter for iPhone,Thank you to @JackBrewerBSI for your kind words on the great progress we have made on our powerful African-American Agenda. For one lowest unemployment numbers in USA history. Many other great records!  @foxandfriends  @FoxNews,2/15/2020 22:40,11046,47386,FALSE,1.22881E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump's USMCA will have a tremendous effect on GDP! https://t.co/y3hQfuj8oy,2/15/2020 22:38,6359,0,TRUE,1.22881E+18
Twitter for iPhone,RT @ericbolling: Early on in 2015.. I saw something in  @realDonaldTrump and I predicted his win.Some are trying to do the same thing...…,2/15/2020 22:37,6103,0,TRUE,1.22881E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS welcomed the President and First Lady of Ecuador to the White House this week! 🇺🇸🇪🇨…,2/15/2020 22:36,5452,0,TRUE,1.22881E+18
Twitter for iPhone,BIG PROGRESS! https://t.co/DfWA7FRSGQ,2/15/2020 22:36,9956,39534,FALSE,1.22881E+18
Twitter for iPhone,Remember will be at Daytona 500 tomorrow!,2/15/2020 22:35,21987,144587,FALSE,1.22881E+18
Twitter for iPhone,RT @GOPChairwoman: While Democrats have tried to obstruct at every turn @realDonaldTrump has nominated and the Senate has confirmed 192 A…,2/15/2020 22:34,9011,0,TRUE,1.22881E+18
Twitter for iPhone,RT @GOPChairwoman: .@realDonaldTrump’s policies have kicked America’s economic engine into high gear: Last month marked the 23rd consecut…,2/15/2020 22:33,5118,0,TRUE,1.22881E+18
Twitter for iPhone,RT @WhiteHouse: From day one President @realDonaldTrump has fought to give our Border Patrol the resources they need. The results have b…,2/15/2020 22:32,5848,0,TRUE,1.22881E+18
Twitter for iPhone,RT @TeamTrump: Not one more life should be stolen by a Sanctuary City.President @realDonaldTrump is calling on Congress to give American…,2/15/2020 22:31,7927,0,TRUE,1.22881E+18
Twitter for iPhone,RT @TeamTrump: From DAY ONE President @realDonaldTrump fought to give Border Patrol Agents the resources they need.The results have been…,2/15/2020 22:31,4900,0,TRUE,1.22881E+18
Twitter for iPhone,Years ago the Democrats had the money to build the Wall but they didn’t have any idea how to get it done. I am building it bigger and better than ever thought possible! https://t.co/VMioZcRPfj,2/15/2020 22:30,17593,71498,FALSE,1.22881E+18
Twitter for iPhone,RT @GOPChairwoman: I couldn’t agree more @LaraLeaTrump! Socialist Democrats can’t compete with @realDonaldTrump’s “incredible track recor…,2/15/2020 22:22,5083,0,TRUE,1.22881E+18
Twitter for iPhone,RT @Mike_Pence: Under President @realDonaldTrump’s leadership more than 90 percent of the regulations that @ShopFloorNAM identified as hur…,2/15/2020 22:21,4878,0,TRUE,1.22881E+18
Twitter for iPhone,RT @TeamTrump: Vice President @Mike_Pence at @Citadel1842: President @realDonaldTrump has the backs of our Men &amp; Women in uniform! https://…,2/15/2020 22:21,4155,0,TRUE,1.22881E+18
Twitter for iPhone,RT @Mike_Pence: President @realDonaldTrump promised the American people that he would bring back jobs and bring back manufacturing. He kept…,2/15/2020 22:21,4340,0,TRUE,1.22881E+18
Twitter for iPhone,Thank you David! https://t.co/yElxOFxqYu,2/15/2020 22:13,17274,84005,FALSE,1.2288E+18
Twitter for iPhone,RT @DavidJHarrisJr: Proof it’s all about emotion to liberals! I’m not a small guy and she was afraid of my @realDonaldTrump hat! Are You…,2/15/2020 22:11,32174,0,TRUE,1.2288E+18
Twitter for iPhone,IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE’S FIRING. @FoxNews @IngrahamAngle,2/15/2020 14:39,23018,81834,FALSE,1.22869E+18
Twitter for iPhone,.....biggest test of his presidency emboldened ready to claim exoneration and take his case of grievance persecution and resentment to the campaign trail.” Peter Baker  @nytimes  The Greatest Witch Hunt In American History!,2/15/2020 13:04,19320,78879,FALSE,1.22867E+18
Twitter for iPhone,“Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. ‘When you strike at the King Emerson famously said “you must kill him.’ Mr. Trump’s foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the.....,2/15/2020 13:04,25303,104845,FALSE,1.22867E+18
Twitter for iPhone,RT @PaulSam27131285: THIS IS HILARIOUSMayor of Georgetown in the US excused himself to go &amp; use the washroom in the middle of a meeting &amp;…,2/15/2020 12:38,26178,0,TRUE,1.22866E+18
Twitter for iPhone,MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT! https://t.co/eV9fZxzxgi,2/15/2020 12:22,24498,90415,FALSE,1.22866E+18
Twitter for iPhone,Nice! https://t.co/5EVJVAPxjL,2/14/2020 23:57,10475,60326,FALSE,1.22847E+18
Twitter for iPhone,Great honor I think?  Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually I am going to India in two weeks. Looking forward to it!,2/14/2020 23:38,29412,162241,FALSE,1.22846E+18
Twitter for iPhone,RT @realDonaldTrump: I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida including the France…,2/14/2020 23:31,13022,0,TRUE,1.22846E+18
Twitter for iPhone,.@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda Border WALL Military Vets and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI,2/14/2020 22:44,13703,41456,FALSE,1.22845E+18
Twitter for iPhone,I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida including the France family and @RepMichaelWaltz from #FL6. See you there good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://t.co/e0SUl4GfBm,2/14/2020 22:40,13022,50533,FALSE,1.22845E+18
Twitter for iPhone,Thank you Arnold very nice. https://t.co/didAAHILFk,2/14/2020 22:31,14694,70342,FALSE,1.22845E+18
Twitter for iPhone,It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week I met with families whose experiences from that horrible day still pierce the soul....,2/14/2020 22:30,15761,85326,FALSE,1.22845E+18
Twitter for iPhone,....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,2/14/2020 22:30,9471,47125,FALSE,1.22845E+18
Twitter for iPhone,.@LouisGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda Border WALL Military Vets and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI,2/14/2020 22:28,1430,4326,FALSE,1.22845E+18
Twitter for iPhone,.@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda will continue to Secure Our Border Loves our Military &amp; Vets &amp; is Strong on the #2A. Tom has my Complete Endorsement! https://t.co/QRP3IwTx3Z,2/14/2020 22:16,11027,34864,FALSE,1.22844E+18
Twitter for iPhone,.@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL he Loves our Military &amp; Vets and is Strong on the #2A. Jodey has my Complete and Total Endorsement! https://t.co/PkOFjOAFX1,2/14/2020 22:01,9910,30938,FALSE,1.22844E+18
Twitter for iPhone,.@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL he Loves our Military &amp; Vets &amp; is Strong on the #2A. Mo has my Complete Endorsement! https://t.co/wQ0euFBwbI,2/14/2020 22:00,9365,28611,FALSE,1.22844E+18
Twitter for iPhone,“The Greatest name in politics” Patrick @McHenryCampaign from the Great State of North Carolina is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement! https://t.co/t1ciRWONff,2/14/2020 21:58,9222,28668,FALSE,1.22844E+18
Twitter for iPhone,....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,2/14/2020 21:47,2774,11852,FALSE,1.22844E+18
Twitter for iPhone,It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week I met with families whose experiences from that horrible day still piece the soul....,2/14/2020 21:47,4040,17412,FALSE,1.22844E+18
Twitter for iPhone,Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison,2/14/2020 20:41,13877,65007,FALSE,1.22842E+18
Twitter for iPhone,It is happening again to Crazy Bernie just like last time only far more obvious. They are taking the Democrat Nomination away from him and there’s very little he can do. A Rigged System!,2/14/2020 15:33,24670,110839,FALSE,1.22834E+18
Twitter for iPhone,95% Approval Rating in the Republican Party. Thank you!,2/14/2020 15:26,19908,126977,FALSE,1.22834E+18
Twitter for iPhone,....always continue. Every Republican Senator except Romney many highly religious people all very smart voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s what he is!,2/14/2020 15:25,10639,43839,FALSE,1.22834E+18
Twitter for iPhone,I was very surprised &amp; disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions) and that will....,2/14/2020 15:25,15678,71290,FALSE,1.22834E+18
Twitter for iPhone,“President Trump with smart policies has done more to help the Black community than any President in the modern era.” @IngrahamAngle @FoxNews,2/14/2020 15:20,16005,70460,FALSE,1.22834E+18
Twitter for iPhone,RT @realDonaldTrump: DRAIN THE SWAMP! We want bad people out of our government!,2/14/2020 14:52,51592,0,TRUE,1.22833E+18
Twitter for iPhone,“The President has never asked me to do anything in a criminal case.” A.G. Barr  This doesn’t mean that I do not have as President the legal right to do so I do but I have so far chosen not to!,2/14/2020 13:33,24075,106294,FALSE,1.22831E+18
Twitter for iPhone,RT @DailyCaller: ‘Why Would I Not:’ Chiefs’ Bashaud Breeland Looking Forward To WH Visit After Super Bowl Win https://t.co/0t9bdLQKDn,2/14/2020 3:25,8763,0,TRUE,1.22816E+18
Twitter for iPhone,I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits &amp; harrassment start cleaning itself up and lowering taxes. Build relationships but don’t bring Fredo!,2/13/2020 18:30,34313,157649,FALSE,1.22802E+18
Twitter for iPhone,....which he actually has a military and legal obligation to do. His incredible wife Karen who I have a lot of respect for once pulled me aside &amp; said strongly that “John respects you greatly. When we are no longer here he will only speak well of you.” Wrong!,2/13/2020 16:04,14868,64620,FALSE,1.22799E+18
Twitter for iPhone,When I terminated John Kelly which I couldn’t do fast enough he knew full well that he was way over his head. Being Chief of Staff just wasn’t for him. He came in with a bang went out with a whimper but like so many X’s he misses the action &amp; just can’t keep his mouth shut.,2/13/2020 16:04,24822,108749,FALSE,1.22799E+18
Twitter for iPhone,DRAIN THE SWAMP! We want bad people out of our government!,2/13/2020 14:10,51592,243234,FALSE,1.22796E+18
Twitter for iPhone,Mini Mike is a 5’4” mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will with enough money possibly stop him. Bernie’s people will go nuts!,2/13/2020 13:23,26358,118783,FALSE,1.22795E+18
Twitter for iPhone,Mini Mike Bloomberg is a LOSER who has money but can’t debate and has zero presence you will see. He reminds me of a tiny version of Jeb “Low Energy” Bush but Jeb has more political skill and has treated the Black community much better than Mini! https://t.co/qIef5VhjDr,2/13/2020 13:13,22416,94518,FALSE,1.22794E+18
Twitter for iPhone,RT @StateDept: Full video (1/2): Today Advisor to the President @IvankaTrump delivered remarks at the one-year anniversary of the launch o…,2/13/2020 13:00,7721,0,TRUE,1.22794E+18
Twitter for iPhone,“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity  @FoxNews,2/13/2020 13:00,22902,86886,FALSE,1.22794E+18
Twitter for iPhone,Now it looks like the fore person in the jury in the Roger Stone case had significant bias. Add that to everything else and this is not looking good for the “Justice” Department. @foxandfriends @FoxNews,2/13/2020 12:57,25222,91699,FALSE,1.22794E+18
Twitter for iPhone,GREAT NEWS! #KAG2020🇺🇸 https://t.co/QA6Bpl4ETv,2/12/2020 22:18,20294,78706,FALSE,1.22772E+18
Twitter for iPhone,.@ClaudiaTenney is a fantastic candidate running in New York where she was a Great member of Congress. She is Strong on Crime Borders Cutting Taxes your #2A and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement! https://t.co/pU36bNWR3t,2/12/2020 21:33,15396,50009,FALSE,1.22771E+18
Twitter for iPhone,.@NMalliotakis is running for Congress in NY I know her well we need her to defeat Max Rose who voted for Impeachment! Nicole is Strong on Crime &amp; Borders #2A Cutting Taxes &amp; she Loves our Military &amp; Vets. Nicole has my Complete &amp; Total Endorsement! https://t.co/N0FIGeyjaw,2/12/2020 21:29,20094,62826,FALSE,1.22771E+18
Twitter for iPhone,.@MattForMontana Rosendale is a Strong &amp; Conservative fighter for Montana. Matt stands w/ our Brave Veterans Loves our Military and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement! https://t.co/sJqJPVBhVu,2/12/2020 21:25,13208,41293,FALSE,1.22771E+18
Twitter for iPhone,.@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime the Border our 2nd Amendment Trade Military and Vets. Wesley has my Complete and Total Endorsement! https://t.co/tdnO5Uh5Sa,2/12/2020 21:20,13942,40678,FALSE,1.2277E+18
Twitter for iPhone,.@AugustPfluger is a Great Veteran and Strong Leader for Texas where he is running for Congress. He will protect your #2A fight for our Farmers Oil/Gas Workers and he supports our #MAGA &amp; #KAG Agenda. August has my Complete and Total Endorsement! https://t.co/aodsb5LWJz,2/12/2020 21:18,12489,35847,FALSE,1.2277E+18
Twitter for iPhone,.@BethVanDuyne did Great things as Mayor of Irving Texas with my Administration. She is a Strong Conservative who supports Border Security Loves our Military Vets and supports your #2A. Beth has my Full Endorsement for Congress! https://t.co/0cUYANBzj0,2/12/2020 21:18,14590,43633,FALSE,1.2277E+18
Twitter for iPhone,.@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border he Loves our GREAT Law Enforcement Officers Military Vets and he will protect your #2A. Jay has my Complete and Total Endorsement! https://t.co/MhEF9Ef1gC,2/12/2020 21:14,14932,42625,FALSE,1.2277E+18
Twitter for iPhone,Ending surprise medical billing moving ahead in Congress! Thanks to Ways &amp; Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy &amp; Commerce HELP committees to send BIPARTISAN bill to my desk!,2/12/2020 21:13,23270,96220,FALSE,1.2277E+18
Twitter for iPhone,....If my hands were tied Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!,2/12/2020 18:32,19420,77239,FALSE,1.22766E+18
Twitter for iPhone,It is very important for our Country’s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....,2/12/2020 18:32,33988,136506,FALSE,1.22766E+18
Twitter for iPhone,https://t.co/I0eZ9UoIQJ,2/12/2020 15:09,33142,148248,FALSE,1.22761E+18
Twitter for iPhone,RT @WMUR9: Crowd erupts at ⁦@POTUS⁩ rally in Bedford after NH Republican Party Chair announces AP reporting President Trump wins NH. #NHPol…,2/12/2020 14:48,9204,0,TRUE,1.22761E+18
Twitter for iPhone,.@dagenmcdowell “Every Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity that was her problem.” @MariaBartiromo  So true Dagen!,2/12/2020 14:46,13490,58923,FALSE,1.2276E+18
Twitter for iPhone,Two months in jail for a Swamp Creature yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson,2/12/2020 12:06,24718,92073,FALSE,1.22756E+18
Twitter for iPhone,Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought &amp; tainted. Even Bob Mueller lied to Congress!,2/12/2020 11:53,35641,133204,FALSE,1.22756E+18
Twitter for iPhone,Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That’s why they are poorly rated Fake News! I will win both states in November.,2/12/2020 11:35,23823,97255,FALSE,1.22756E+18
Twitter for iPhone,The Fake News Media is looking hard for the Big Democrat Story but there is nothing too fabulous. Wouldn’t a big story be that I got more New Hampshire Primary Votes than any incumbent president in either party in the history of that Great State? Not an insignificant fact!,2/12/2020 4:45,28614,126693,FALSE,1.22745E+18
Twitter for iPhone,Thank you Brad! https://t.co/qv4qcj704y,2/12/2020 4:06,13394,56442,FALSE,1.22744E+18
Twitter for iPhone,Prosecutorial Misconduct? https://t.co/ignPtwRQUG,2/12/2020 3:58,12082,45269,FALSE,1.22744E+18
Twitter for iPhone,Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!,2/12/2020 3:23,15537,92462,FALSE,1.22743E+18
Twitter for iPhone,A very bad night for Mini Mike!,2/12/2020 3:02,15423,92318,FALSE,1.22743E+18
Twitter for iPhone,RT @Lrihendry: @realDonaldTrump WINNER—  PRESIDENT TRUMP!,2/12/2020 3:00,7607,0,TRUE,1.22743E+18
Twitter for iPhone,RT @Lrihendry: Just got off the phone with my brother in New Hampshire. He said his girlfriend is a Democrat but after watching the SOTU an…,2/12/2020 2:59,19110,0,TRUE,1.22743E+18
Twitter for iPhone,A lot of Democrat dropouts tonight very low political I.Q. https://t.co/1fZmJOifLo,2/12/2020 2:47,16515,75808,FALSE,1.22742E+18
Twitter for iPhone,Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal the Mueller Scam and shouldn’t ever even have started? 13 Angry Democrats?,2/12/2020 2:45,29283,111641,FALSE,1.22742E+18
Twitter for iPhone,Impeachment King Steyer (how did that work out?) spent 200 Million Dollars and got less than 1% of the vote in Iowa and only 3% of the Vote in New Hampshire. Could it be that something is just plain missing? Not easy to do what I did is it?,2/12/2020 2:34,19819,87840,FALSE,1.22742E+18
Twitter for iPhone,Elizabeth Warren sometimes referred to as Pocahontas is having a really bad night. I think she is sending signals that she wants out. Calling for unity is her way of getting there going home and having a “nice cold beer” with her husband!,2/12/2020 2:21,30656,160681,FALSE,1.22742E+18
Twitter for iPhone,Whatever happened to Hillary campaign manager Podesta’s BROTHER? Wasn’t he caught forced to leave his firm with BIG BAD things to happen? Why did nothing ever happen to him only to the “other” side?,2/12/2020 2:09,33620,114823,FALSE,1.22741E+18
Twitter for iPhone,...And a swamp creature with “pull” was just sentenced to two months in jail for a similar thing that they want Stone to serve 9 years for. A phony Mueller Witch Hunt disgrace. Caught! https://t.co/6baxv3Lvuk,2/12/2020 1:59,17563,55432,FALSE,1.22741E+18
